id_leggo,id_principal,casa,id_autor.x,id_autor.y,peso_arestas,num_coautorias,nome.x,partido.x,uf.x,casa_autor.x,bancada.x,nome.y,partido.y,uf.y,casa_autor.y,bancada.y
52098ae3b1c88eecc13d3d47b3db9181,2219094,camara,141523,141523,1,1,Dep. Raul Henry,MDB,PE,camara,governo,Dep. Raul Henry,MDB,PE,camara,governo
52098ae3b1c88eecc13d3d47b3db9181,2219094,camara,204468,204468,1,1,Dep. Joenia Wapichana,REDE,RR,camara,oposição,Dep. Joenia Wapichana,REDE,RR,camara,oposição
52ef7f34225132056ba3690b0f933852,2264501,camara,204453,204453,1,1,Dep. Natália Bonavides,PT,RN,camara,oposição,Dep. Natália Bonavides,PT,RN,camara,oposição
616aee8a9980fe7332d4670d6f52722e,2264748,camara,204488,204488,1,1,Dep. Célio Studart,PV,CE,camara,governo,Dep. Célio Studart,PV,CE,camara,governo
63752d71560e20e96d1b304bf301b032,2263447,camara,160632,160632,1,1,Dep. Zé Silva,SOLIDARIEDADE,MG,camara,governo,Dep. Zé Silva,SOLIDARIEDADE,MG,camara,governo
6593c77ef8b3faad174a2daa225d067c,2264310,camara,204570,204570,1,1,Dep. Pastor Gildenemyr,PMN,MA,camara,governo,Dep. Pastor Gildenemyr,PMN,MA,camara,governo
69ce86e60371e2a75e38223f04517519,2237358,camara,204495,204555,0.5,1,Dep. Airton Faleiro,PT,PA,camara,oposição,Dep. José Ricardo,PT,AM,camara,oposição
6cc5712941a966b02388832f5fcfd261,2192260,camara,160556,160632,0.1111111111111111,1,Dep. Padre João,PT,MG,camara,oposição,Dep. Zé Silva,SOLIDARIEDADE,MG,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,160556,204491,0.1111111111111111,1,Dep. Padre João,PT,MG,camara,oposição,Dep. Gilberto Abramo,PRB,MG,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,160556,204508,0.1111111111111111,1,Dep. Padre João,PT,MG,camara,oposição,Dep. Igor Timo,PODE,MG,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,160556,204515,0.1111111111111111,1,Dep. Padre João,PT,MG,camara,oposição,Dep. André Janones,AVANTE,MG,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,160556,204518,0.1111111111111111,1,Dep. Padre João,PT,MG,camara,oposição,Dep. Dr. Frederico,PATRIOTA,MG,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,160556,204539,0.1111111111111111,1,Dep. Padre João,PT,MG,camara,oposição,Dep. Hercílio Coelho Diniz,MDB,MG,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,160556,204547,0.1111111111111111,1,Dep. Padre João,PT,MG,camara,oposição,Dep. Léo Motta,PSL,MG,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,160632,160632,1,1,Dep. Zé Silva,SOLIDARIEDADE,MG,camara,governo,Dep. Zé Silva,SOLIDARIEDADE,MG,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,160632,204491,0.1111111111111111,1,Dep. Zé Silva,SOLIDARIEDADE,MG,camara,governo,Dep. Gilberto Abramo,PRB,MG,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,160632,204508,0.1111111111111111,1,Dep. Zé Silva,SOLIDARIEDADE,MG,camara,governo,Dep. Igor Timo,PODE,MG,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,160632,204515,0.1111111111111111,1,Dep. Zé Silva,SOLIDARIEDADE,MG,camara,governo,Dep. André Janones,AVANTE,MG,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,160632,204518,0.1111111111111111,1,Dep. Zé Silva,SOLIDARIEDADE,MG,camara,governo,Dep. Dr. Frederico,PATRIOTA,MG,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,160632,204539,0.1111111111111111,1,Dep. Zé Silva,SOLIDARIEDADE,MG,camara,governo,Dep. Hercílio Coelho Diniz,MDB,MG,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,160632,204547,0.1111111111111111,1,Dep. Zé Silva,SOLIDARIEDADE,MG,camara,governo,Dep. Léo Motta,PSL,MG,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,178939,178939,1,1,Dep. Clarissa Garotinho,PROS,RJ,camara,governo,Dep. Clarissa Garotinho,PROS,RJ,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,204479,204479,1,1,Dep. Nicoletti,PSL,RR,camara,governo,Dep. Nicoletti,PSL,RR,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,204491,204508,0.1111111111111111,1,Dep. Gilberto Abramo,PRB,MG,camara,governo,Dep. Igor Timo,PODE,MG,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,204491,204515,0.1111111111111111,1,Dep. Gilberto Abramo,PRB,MG,camara,governo,Dep. André Janones,AVANTE,MG,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,204491,204518,0.1111111111111111,1,Dep. Gilberto Abramo,PRB,MG,camara,governo,Dep. Dr. Frederico,PATRIOTA,MG,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,204491,204539,0.1111111111111111,1,Dep. Gilberto Abramo,PRB,MG,camara,governo,Dep. Hercílio Coelho Diniz,MDB,MG,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,204491,204547,0.1111111111111111,1,Dep. Gilberto Abramo,PRB,MG,camara,governo,Dep. Léo Motta,PSL,MG,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,204508,204515,0.1111111111111111,1,Dep. Igor Timo,PODE,MG,camara,governo,Dep. André Janones,AVANTE,MG,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,204508,204518,0.1111111111111111,1,Dep. Igor Timo,PODE,MG,camara,governo,Dep. Dr. Frederico,PATRIOTA,MG,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,204508,204539,0.1111111111111111,1,Dep. Igor Timo,PODE,MG,camara,governo,Dep. Hercílio Coelho Diniz,MDB,MG,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,204508,204547,0.1111111111111111,1,Dep. Igor Timo,PODE,MG,camara,governo,Dep. Léo Motta,PSL,MG,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,204515,204518,0.1111111111111111,1,Dep. André Janones,AVANTE,MG,camara,governo,Dep. Dr. Frederico,PATRIOTA,MG,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,204515,204539,0.1111111111111111,1,Dep. André Janones,AVANTE,MG,camara,governo,Dep. Hercílio Coelho Diniz,MDB,MG,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,204515,204547,0.1111111111111111,1,Dep. André Janones,AVANTE,MG,camara,governo,Dep. Léo Motta,PSL,MG,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,204518,204539,0.1111111111111111,1,Dep. Dr. Frederico,PATRIOTA,MG,camara,governo,Dep. Hercílio Coelho Diniz,MDB,MG,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,204518,204547,0.1111111111111111,1,Dep. Dr. Frederico,PATRIOTA,MG,camara,governo,Dep. Léo Motta,PSL,MG,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,204539,204547,0.1111111111111111,1,Dep. Hercílio Coelho Diniz,MDB,MG,camara,governo,Dep. Léo Motta,PSL,MG,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,73586,160556,0.1111111111111111,1,Dep. Júlio Delgado,PSB,MG,camara,oposição,Dep. Padre João,PT,MG,camara,oposição
6cc5712941a966b02388832f5fcfd261,2192260,camara,73586,160632,0.1111111111111111,1,Dep. Júlio Delgado,PSB,MG,camara,oposição,Dep. Zé Silva,SOLIDARIEDADE,MG,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,73586,204491,0.1111111111111111,1,Dep. Júlio Delgado,PSB,MG,camara,oposição,Dep. Gilberto Abramo,PRB,MG,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,73586,204508,0.1111111111111111,1,Dep. Júlio Delgado,PSB,MG,camara,oposição,Dep. Igor Timo,PODE,MG,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,73586,204515,0.1111111111111111,1,Dep. Júlio Delgado,PSB,MG,camara,oposição,Dep. André Janones,AVANTE,MG,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,73586,204518,0.1111111111111111,1,Dep. Júlio Delgado,PSB,MG,camara,oposição,Dep. Dr. Frederico,PATRIOTA,MG,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,73586,204539,0.1111111111111111,1,Dep. Júlio Delgado,PSB,MG,camara,oposição,Dep. Hercílio Coelho Diniz,MDB,MG,camara,governo
6cc5712941a966b02388832f5fcfd261,2192260,camara,73586,204547,0.1111111111111111,1,Dep. Júlio Delgado,PSB,MG,camara,oposição,Dep. Léo Motta,PSL,MG,camara,governo
6d0aabd1c472d4673c66f1223435a42d,2263379,camara,204391,204391,1,1,Dep. José Nelto,PODE,GO,camara,governo,Dep. José Nelto,PODE,GO,camara,governo
6d4bd96c8a8dffe066718503d82ec4a0,2263453,camara,132504,141470,0.1111111111111111,1,Dep. Enio Verri,PT,NA,camara,oposição,Dep. José Guimarães,PT,CE,camara,oposição
6d4bd96c8a8dffe066718503d82ec4a0,2263453,camara,132504,141488,0.1111111111111111,1,Dep. Enio Verri,PT,NA,camara,oposição,Dep. Paulo Teixeira,PT,SP,camara,oposição
6d4bd96c8a8dffe066718503d82ec4a0,2263453,camara,132504,157130,0.1111111111111111,1,Dep. Enio Verri,PT,NA,camara,oposição,Dep. Túlio Gadêlha,PDT,PE,camara,oposição
6d4bd96c8a8dffe066718503d82ec4a0,2263453,camara,132504,160508,0.1111111111111111,1,Dep. Enio Verri,PT,NA,camara,oposição,Dep. Afonso Florence,PT,BA,camara,oposição
6d4bd96c8a8dffe066718503d82ec4a0,2263453,camara,132504,204426,0.1111111111111111,1,Dep. Enio Verri,PT,NA,camara,oposição,Dep. Carlos Veras,PT,PE,camara,oposição
6d4bd96c8a8dffe066718503d82ec4a0,2263453,camara,132504,204429,0.1111111111111111,1,Dep. Enio Verri,PT,NA,camara,oposição,Dep. João H. Campos,PSB,PE,camara,oposição
6d4bd96c8a8dffe066718503d82ec4a0,2263453,camara,141470,141488,0.1111111111111111,1,Dep. José Guimarães,PT,CE,camara,oposição,Dep. Paulo Teixeira,PT,SP,camara,oposição
6d4bd96c8a8dffe066718503d82ec4a0,2263453,camara,141470,157130,0.1111111111111111,1,Dep. José Guimarães,PT,CE,camara,oposição,Dep. Túlio Gadêlha,PDT,PE,camara,oposição
6d4bd96c8a8dffe066718503d82ec4a0,2263453,camara,141470,160508,0.1111111111111111,1,Dep. José Guimarães,PT,CE,camara,oposição,Dep. Afonso Florence,PT,BA,camara,oposição
6d4bd96c8a8dffe066718503d82ec4a0,2263453,camara,141470,204426,0.1111111111111111,1,Dep. José Guimarães,PT,CE,camara,oposição,Dep. Carlos Veras,PT,PE,camara,oposição
6d4bd96c8a8dffe066718503d82ec4a0,2263453,camara,141470,204429,0.1111111111111111,1,Dep. José Guimarães,PT,CE,camara,oposição,Dep. João H. Campos,PSB,PE,camara,oposição
6d4bd96c8a8dffe066718503d82ec4a0,2263453,camara,141488,157130,0.1111111111111111,1,Dep. Paulo Teixeira,PT,SP,camara,oposição,Dep. Túlio Gadêlha,PDT,PE,camara,oposição
6d4bd96c8a8dffe066718503d82ec4a0,2263453,camara,141488,160508,0.1111111111111111,1,Dep. Paulo Teixeira,PT,SP,camara,oposição,Dep. Afonso Florence,PT,BA,camara,oposição
6d4bd96c8a8dffe066718503d82ec4a0,2263453,camara,141488,204426,0.1111111111111111,1,Dep. Paulo Teixeira,PT,SP,camara,oposição,Dep. Carlos Veras,PT,PE,camara,oposição
6d4bd96c8a8dffe066718503d82ec4a0,2263453,camara,141488,204429,0.1111111111111111,1,Dep. Paulo Teixeira,PT,SP,camara,oposição,Dep. João H. Campos,PSB,PE,camara,oposição
6d4bd96c8a8dffe066718503d82ec4a0,2263453,camara,157130,160508,0.1111111111111111,1,Dep. Túlio Gadêlha,PDT,PE,camara,oposição,Dep. Afonso Florence,PT,BA,camara,oposição
6d4bd96c8a8dffe066718503d82ec4a0,2263453,camara,157130,204426,0.1111111111111111,1,Dep. Túlio Gadêlha,PDT,PE,camara,oposição,Dep. Carlos Veras,PT,PE,camara,oposição
6d4bd96c8a8dffe066718503d82ec4a0,2263453,camara,157130,204429,0.1111111111111111,1,Dep. Túlio Gadêlha,PDT,PE,camara,oposição,Dep. João H. Campos,PSB,PE,camara,oposição
6d4bd96c8a8dffe066718503d82ec4a0,2263453,camara,160508,204426,0.1111111111111111,1,Dep. Afonso Florence,PT,BA,camara,oposição,Dep. Carlos Veras,PT,PE,camara,oposição
6d4bd96c8a8dffe066718503d82ec4a0,2263453,camara,160508,204429,0.1111111111111111,1,Dep. Afonso Florence,PT,BA,camara,oposição,Dep. João H. Campos,PSB,PE,camara,oposição
6d4bd96c8a8dffe066718503d82ec4a0,2263453,camara,204426,204429,0.1111111111111111,1,Dep. Carlos Veras,PT,PE,camara,oposição,Dep. João H. Campos,PSB,PE,camara,oposição
6d4bd96c8a8dffe066718503d82ec4a0,2263453,camara,74848,132504,0.1111111111111111,1,Dep. Jandira Feghali,PCdoB,RJ,camara,oposição,Dep. Enio Verri,PT,NA,camara,oposição
6d4bd96c8a8dffe066718503d82ec4a0,2263453,camara,74848,141470,0.1111111111111111,1,Dep. Jandira Feghali,PCdoB,RJ,camara,oposição,Dep. José Guimarães,PT,CE,camara,oposição
6d4bd96c8a8dffe066718503d82ec4a0,2263453,camara,74848,141488,0.1111111111111111,1,Dep. Jandira Feghali,PCdoB,RJ,camara,oposição,Dep. Paulo Teixeira,PT,SP,camara,oposição
6d4bd96c8a8dffe066718503d82ec4a0,2263453,camara,74848,157130,0.1111111111111111,1,Dep. Jandira Feghali,PCdoB,RJ,camara,oposição,Dep. Túlio Gadêlha,PDT,PE,camara,oposição
6d4bd96c8a8dffe066718503d82ec4a0,2263453,camara,74848,160508,0.1111111111111111,1,Dep. Jandira Feghali,PCdoB,RJ,camara,oposição,Dep. Afonso Florence,PT,BA,camara,oposição
6d4bd96c8a8dffe066718503d82ec4a0,2263453,camara,74848,204426,0.1111111111111111,1,Dep. Jandira Feghali,PCdoB,RJ,camara,oposição,Dep. Carlos Veras,PT,PE,camara,oposição
6d4bd96c8a8dffe066718503d82ec4a0,2263453,camara,74848,204429,0.1111111111111111,1,Dep. Jandira Feghali,PCdoB,RJ,camara,oposição,Dep. João H. Campos,PSB,PE,camara,oposição
6d4bd96c8a8dffe066718503d82ec4a0,2263453,camara,74848,76874,0.1111111111111111,1,Dep. Jandira Feghali,PCdoB,RJ,camara,oposição,Dep. Marcelo Freixo,PSOL,RJ,camara,oposição
6d4bd96c8a8dffe066718503d82ec4a0,2263453,camara,76874,132504,0.1111111111111111,1,Dep. Marcelo Freixo,PSOL,RJ,camara,oposição,Dep. Enio Verri,PT,NA,camara,oposição
6d4bd96c8a8dffe066718503d82ec4a0,2263453,camara,76874,141470,0.1111111111111111,1,Dep. Marcelo Freixo,PSOL,RJ,camara,oposição,Dep. José Guimarães,PT,CE,camara,oposição
6d4bd96c8a8dffe066718503d82ec4a0,2263453,camara,76874,141488,0.1111111111111111,1,Dep. Marcelo Freixo,PSOL,RJ,camara,oposição,Dep. Paulo Teixeira,PT,SP,camara,oposição
6d4bd96c8a8dffe066718503d82ec4a0,2263453,camara,76874,157130,0.1111111111111111,1,Dep. Marcelo Freixo,PSOL,RJ,camara,oposição,Dep. Túlio Gadêlha,PDT,PE,camara,oposição
6d4bd96c8a8dffe066718503d82ec4a0,2263453,camara,76874,160508,0.1111111111111111,1,Dep. Marcelo Freixo,PSOL,RJ,camara,oposição,Dep. Afonso Florence,PT,BA,camara,oposição
6d4bd96c8a8dffe066718503d82ec4a0,2263453,camara,76874,204426,0.1111111111111111,1,Dep. Marcelo Freixo,PSOL,RJ,camara,oposição,Dep. Carlos Veras,PT,PE,camara,oposição
6d4bd96c8a8dffe066718503d82ec4a0,2263453,camara,76874,204429,0.1111111111111111,1,Dep. Marcelo Freixo,PSOL,RJ,camara,oposição,Dep. João H. Campos,PSB,PE,camara,oposição
6da06eadf78db985f2c5ad85041daadd,2229754,camara,204471,204471,1,1,Dep. Mara Rocha,PSDB,AC,camara,governo,Dep. Mara Rocha,PSDB,AC,camara,governo
6e9ad7bc344edaa2e1cd35e69860beba,2263834,camara,90842,90842,1,1,Dep. Santini,PTB,RS,camara,governo,Dep. Santini,PTB,RS,camara,governo
730253203fe4bade1c8b15bc31cc0916,2264342,camara,204488,204488,1,1,Dep. Célio Studart,PV,CE,camara,governo,Dep. Célio Studart,PV,CE,camara,governo
74a59c48b1cd5947280dcd1c7fbbafaf,2224224,camara,204566,204566,1,1,Dep. Marreca Filho,PATRIOTA,MA,camara,governo,Dep. Marreca Filho,PATRIOTA,MA,camara,governo
74ae4e0c9883afea658c2bd830f7fb04,2238590,camara,204572,204572,1,1,Dep. Capitão Alberto Neto,PRB,AM,camara,governo,Dep. Capitão Alberto Neto,PRB,AM,camara,governo
75f8f0e82ea3cd2bf81a44349b715026,2228130,camara,178908,178908,1,1,Dep. Delegado Éder Mauro,PSD,PA,camara,governo,Dep. Delegado Éder Mauro,PSD,PA,camara,governo
8b633a9802f478711db16a55a4f12d54,2264051,camara,72442,72442,1,1,Dep. Felipe Carreras,PSB,PE,camara,oposição,Dep. Felipe Carreras,PSB,PE,camara,oposição
8f69c2618b4037192043f01e20052383,2263452,camara,133439,133439,1,1,Dep. André Figueiredo,PDT,CE,camara,oposição,Dep. André Figueiredo,PDT,CE,camara,oposição
95a3ca957f9109c578c17f6a23a471e1,2263448,camara,132504,160511,0.1,1,Dep. Enio Verri,PT,NA,camara,oposição,Dep. Alessandro Molon,PSB,RJ,camara,oposição
95a3ca957f9109c578c17f6a23a471e1,2263448,camara,132504,160535,0.1,1,Dep. Enio Verri,PT,NA,camara,oposição,Dep. Marcon,PT,RS,camara,oposição
95a3ca957f9109c578c17f6a23a471e1,2263448,camara,132504,160541,0.1,1,Dep. Enio Verri,PT,NA,camara,oposição,Dep. Arthur Lira,PP,AL,camara,governo
95a3ca957f9109c578c17f6a23a471e1,2263448,camara,132504,160575,0.1,1,Dep. Enio Verri,PT,NA,camara,oposição,Dep. Erika Kokay,PT,DF,camara,oposição
95a3ca957f9109c578c17f6a23a471e1,2263448,camara,132504,178986,0.1,1,Dep. Enio Verri,PT,NA,camara,oposição,Dep. Nilto Tatto,PT,SP,camara,oposição
95a3ca957f9109c578c17f6a23a471e1,2263448,camara,132504,204535,0.1,1,Dep. Enio Verri,PT,NA,camara,oposição,Dep. Sâmia Bomfim,PSOL,SP,camara,oposição
95a3ca957f9109c578c17f6a23a471e1,2263448,camara,132504,209189,0.1,1,Dep. Enio Verri,PT,NA,camara,oposição,Dep. Joseildo Ramos,PT,BA,camara,oposição
95a3ca957f9109c578c17f6a23a471e1,2263448,camara,160511,160535,0.1,1,Dep. Alessandro Molon,PSB,RJ,camara,oposição,Dep. Marcon,PT,RS,camara,oposição
95a3ca957f9109c578c17f6a23a471e1,2263448,camara,160511,160541,0.1,1,Dep. Alessandro Molon,PSB,RJ,camara,oposição,Dep. Arthur Lira,PP,AL,camara,governo
95a3ca957f9109c578c17f6a23a471e1,2263448,camara,160511,160575,0.1,1,Dep. Alessandro Molon,PSB,RJ,camara,oposição,Dep. Erika Kokay,PT,DF,camara,oposição
95a3ca957f9109c578c17f6a23a471e1,2263448,camara,160511,178986,0.1,1,Dep. Alessandro Molon,PSB,RJ,camara,oposição,Dep. Nilto Tatto,PT,SP,camara,oposição
95a3ca957f9109c578c17f6a23a471e1,2263448,camara,160511,204535,0.1,1,Dep. Alessandro Molon,PSB,RJ,camara,oposição,Dep. Sâmia Bomfim,PSOL,SP,camara,oposição
95a3ca957f9109c578c17f6a23a471e1,2263448,camara,160511,209189,0.1,1,Dep. Alessandro Molon,PSB,RJ,camara,oposição,Dep. Joseildo Ramos,PT,BA,camara,oposição
95a3ca957f9109c578c17f6a23a471e1,2263448,camara,160535,160541,0.1,1,Dep. Marcon,PT,RS,camara,oposição,Dep. Arthur Lira,PP,AL,camara,governo
95a3ca957f9109c578c17f6a23a471e1,2263448,camara,160535,160575,0.1,1,Dep. Marcon,PT,RS,camara,oposição,Dep. Erika Kokay,PT,DF,camara,oposição
95a3ca957f9109c578c17f6a23a471e1,2263448,camara,160535,178986,0.1,1,Dep. Marcon,PT,RS,camara,oposição,Dep. Nilto Tatto,PT,SP,camara,oposição
95a3ca957f9109c578c17f6a23a471e1,2263448,camara,160535,204535,0.1,1,Dep. Marcon,PT,RS,camara,oposição,Dep. Sâmia Bomfim,PSOL,SP,camara,oposição
95a3ca957f9109c578c17f6a23a471e1,2263448,camara,160535,209189,0.1,1,Dep. Marcon,PT,RS,camara,oposição,Dep. Joseildo Ramos,PT,BA,camara,oposição
95a3ca957f9109c578c17f6a23a471e1,2263448,camara,160541,160575,0.1,1,Dep. Arthur Lira,PP,AL,camara,governo,Dep. Erika Kokay,PT,DF,camara,oposição
95a3ca957f9109c578c17f6a23a471e1,2263448,camara,160541,178986,0.1,1,Dep. Arthur Lira,PP,AL,camara,governo,Dep. Nilto Tatto,PT,SP,camara,oposição
