ano_materia,autoria_texto,casa,id_principal,id_documento,data_texto,descricao_identificacao_materia,descricao_objetivo_processo,descricao_subtipo_materia,descricao_texto,descricao_tipo_texto,formato_texto,identificacao_comissao_codigo_comissao,identificacao_comissao_nome_casa_comissao,identificacao_comissao_nome_comissao,identificacao_comissao_sigla_casa_comissao,identificacao_comissao_sigla_comissao,indicador_tramitando,nome_casa_identificacao_materia,numero_emenda,numero_materia,sigla_casa_identificacao_materia,sigla_subtipo_materia,tipo_documento,url_texto
2020,Senador Jader Barbalho (MDB/PA),senado,143530,8865579,2020-07-16,RQS 1484/2020,NA,REQUERIMENTO,RQS 1484/2020,Requerimento,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,01484,SF,RQS,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8865579
2020,Senado Federal,senado,145213,8901527,2020-10-21,PDL 452/2020,Iniciadora,PROJETO DE DECRETO LEGISLATIVO,Avulso inicial da matéria,Avulso inicial da matéria,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,00452,SF,PDL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8901527
2020,"Senador Fabiano Contarato (REDE/ES), Senadora Mara Gabrilli (PSDB/SP)",senado,145213,8901489,2020-10-21,PDL 452/2020,Iniciadora,PROJETO DE DECRETO LEGISLATIVO,PDL 452/2020,Projeto de Decreto Legislativo,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,00452,SF,PDL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8901489
2020,Senadora Mara Gabrilli (PSDB/SP),senado,145213,8901521,2020-10-21,PDL 452/2020,Iniciadora,PROJETO DE DECRETO LEGISLATIVO,RQS 2545/2020,Requerimento,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,00452,SF,PDL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8901521
2020,Senado Federal,senado,145544,8908192,2020-11-24,PL 5239/2020,Iniciadora,PROJETO DE LEI,Avulso inicial da matéria,Avulso inicial da matéria,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,05239,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8908192
2020,Senador Confúcio Moura (MDB/RO),senado,145544,8908185,2020-11-24,PL 5239/2020,Iniciadora,PROJETO DE LEI,PL 5239/2020,Projeto de Lei Ordinária,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,05239,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8908185
2020,"Senador Luis Carlos Heinze (PP/RS), Senador Telmário Mota (PROS/RR), Senadora Mailza Gomes (PP/AC), Senador Zequinha Marinho (PSC/PA), Senador Diego Tavares (PP/PB), Líder do Bloco Parlamentar Unidos pelo Brasil Esperidião Amin (PP/SC), Líder do PODEMOS Alvaro Dias (PODEMOS/PR), Líder do PP Ciro Nogueira (PP/PI)",senado,145555,8908118,2020-11-23,RQS 2771/2020,NA,REQUERIMENTO,RQS 2771/2020,Requerimento,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,02771,SF,RQS,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8908118
2020,Líder do Bloco Parlamentar Unidos pelo Brasil Esperidião Amin (PP/SC),senado,145555,8908181,2020-11-24,RQS 2771/2020,NA,REQUERIMENTO,RQS 2762/2020,Requerimento,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,02771,SF,RQS,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8908181
2020,Senador Telmário Mota (PROS/RR),senado,145555,8908198,2020-11-24,RQS 2771/2020,NA,REQUERIMENTO,RQS 2764/2020,Requerimento,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,02771,SF,RQS,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8908198
2020,Senadora Mailza Gomes (PP/AC),senado,145555,8908203,2020-11-24,RQS 2771/2020,NA,REQUERIMENTO,RQS 2765/2020,Requerimento,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,02771,SF,RQS,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8908203
2020,Senador Alvaro Dias (PODEMOS/PR),senado,145555,8908241,2020-11-24,RQS 2771/2020,NA,REQUERIMENTO,RQS 2770/2020,Requerimento,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,02771,SF,RQS,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8908241
2020,Senador Ciro Nogueira (PP/PI),senado,145555,8908246,2020-11-24,RQS 2771/2020,NA,REQUERIMENTO,RQS 2772/2020,Requerimento,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,02771,SF,RQS,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8908246
2020,Senador Zequinha Marinho (PSC/PA),senado,145555,8908356,2020-11-24,RQS 2771/2020,NA,REQUERIMENTO,RQS 2775/2020,Requerimento,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,02771,SF,RQS,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8908356
2020,Senador Eduardo Braga (MDB/AM),senado,145555,8908446,2020-11-25,RQS 2771/2020,NA,REQUERIMENTO,RQS 2779/2020,Requerimento,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,02771,SF,RQS,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8908446
2020,Senador Diego Tavares (PP/PB),senado,145555,8908528,2020-11-25,RQS 2771/2020,NA,REQUERIMENTO,RQS 2785/2020,Requerimento,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,02771,SF,RQS,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8908528
2020,Senado Federal,senado,145555,8908727,2020-11-26,RQS 2771/2020,NA,REQUERIMENTO,Avulso inicial da matéria,Avulso inicial da matéria,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,02771,SF,RQS,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8908727
2020,Senador Carlos Fávaro (PSD/MT),senado,145555,8909402,2020-12-02,RQS 2771/2020,NA,REQUERIMENTO,RQS 2813/2020,Requerimento,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,02771,SF,RQS,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8909402
2020,Senadora Rose de Freitas (PODEMOS/ES),senado,145555,8909425,2020-12-02,RQS 2771/2020,NA,REQUERIMENTO,RQS 2814/2020,Requerimento,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,02771,SF,RQS,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8909425
2020,Senador Randolfe Rodrigues (REDE/AP),senado,145555,8909447,2020-12-02,RQS 2771/2020,NA,REQUERIMENTO,RQS 2820/2020,Requerimento,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,02771,SF,RQS,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8909447
2020,Senado Federal,senado,145560,8908313,2020-11-24,PL 5244/2020,Iniciadora,PROJETO DE LEI,Avulso inicial da matéria,Avulso inicial da matéria,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,05244,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8908313
2020,Senador Jayme Campos (DEM/MT),senado,145560,8908307,2020-11-24,PL 5244/2020,Iniciadora,PROJETO DE LEI,PL 5244/2020,Projeto de Lei Ordinária,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,05244,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8908307
2020,Senado Federal,senado,145626,8909371,2020-12-01,PL 5312/2020,Iniciadora,PROJETO DE LEI,Avulso inicial da matéria,Avulso inicial da matéria,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,05312,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8909371
2020,Senador José Serra (PSDB/SP),senado,145626,8909364,2020-12-01,PL 5312/2020,Iniciadora,PROJETO DE LEI,PL 5312/2020,Projeto de Lei Ordinária,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,05312,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8909364
2019,Congresso Nacional,senado,139448,8027680,2019-10-21,MPV 901/2019,NA,MEDIDA PROVISÓRIA,Calendário - MPV 901/2019 - 21/10/2019,Calendário,application/pdf,1616,Congresso Nacional,Mesa Diretora do Congresso Nacional,CN,Mesa,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8027680
2019,Congresso Nacional,senado,139448,8027683,2019-10-21,MPV 901/2019,NA,MEDIDA PROVISÓRIA,Quadro Comparativo,Quadro Comparativo,application/pdf,1616,Congresso Nacional,Mesa Diretora do Congresso Nacional,CN,Mesa,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8027683
2019,Senado Federal,senado,139448,8027819,2019-10-21,MPV 901/2019,NA,MEDIDA PROVISÓRIA,Avulso inicial da matéria,Avulso inicial da matéria,application/pdf,1616,Congresso Nacional,Mesa Diretora do Congresso Nacional,CN,Mesa,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8027819
2019,Presidência da República,senado,139448,8027637,2019-10-21,MPV 901/2019,NA,MEDIDA PROVISÓRIA,MPV 901/2019,Medida Provisória,application/pdf,1616,Congresso Nacional,Mesa Diretora do Congresso Nacional,CN,Mesa,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8027637
2019,Câmara dos Deputados,senado,139448,8030297,2019-10-22,MPV 901/2019,NA,MEDIDA PROVISÓRIA,Nota Técnica,Nota Técnica,application/pdf,2304,Congresso Nacional,"Comissão Mista da Medida Provisória n° 901, de 2019",CN,CMMPV 901/2019,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8030297
2019,Senador Weverton (PDT/MA),senado,139448,8029700,2019-10-23,MPV 901/2019,NA,MEDIDA PROVISÓRIA,EMENDA 1 - MPV 901/2019,Emenda,application/pdf,2304,Congresso Nacional,"Comissão Mista da Medida Provisória n° 901, de 2019",CN,CMMPV 901/2019,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8029700
2019,Senador Marcio Bittar (MDB/AC),senado,139448,8029879,2019-10-23,MPV 901/2019,NA,MEDIDA PROVISÓRIA,EMENDA 2 - MPV 901/2019,Emenda,application/pdf,2304,Congresso Nacional,"Comissão Mista da Medida Provisória n° 901, de 2019",CN,CMMPV 901/2019,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8029879
2019,Senador Marcio Bittar (MDB/AC),senado,139448,8029885,2019-10-23,MPV 901/2019,NA,MEDIDA PROVISÓRIA,EMENDA 4 - MPV 901/2019,Emenda,application/pdf,2304,Congresso Nacional,"Comissão Mista da Medida Provisória n° 901, de 2019",CN,CMMPV 901/2019,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8029885
2019,Senador Marcio Bittar (MDB/AC),senado,139448,8029882,2019-10-23,MPV 901/2019,NA,MEDIDA PROVISÓRIA,EMENDA 3 - MPV 901/2019,Emenda,application/pdf,2304,Congresso Nacional,"Comissão Mista da Medida Provisória n° 901, de 2019",CN,CMMPV 901/2019,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8029882
2019,Senador Roberto Rocha (PSDB/MA),senado,139448,8031184,2019-10-25,MPV 901/2019,NA,MEDIDA PROVISÓRIA,EMENDA 5 - MPV 901/2019,Emenda,application/pdf,2304,Congresso Nacional,"Comissão Mista da Medida Provisória n° 901, de 2019",CN,CMMPV 901/2019,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8031184
2019,Autoria não registrada.,senado,139448,8031860,2019-10-29,MPV 901/2019,NA,MEDIDA PROVISÓRIA,Ofício,Ofício,application/pdf,2304,Congresso Nacional,"Comissão Mista da Medida Provisória n° 901, de 2019",CN,CMMPV 901/2019,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8031860
2019,Senador Telmário Mota (PROS/RR),senado,139448,8031376,2019-10-29,MPV 901/2019,NA,MEDIDA PROVISÓRIA,EMENDA 6 - MPV 901/2019,Emenda,application/pdf,2304,Congresso Nacional,"Comissão Mista da Medida Provisória n° 901, de 2019",CN,CMMPV 901/2019,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8031376
2019,Senador Telmário Mota (PROS/RR),senado,139448,8031379,2019-10-29,MPV 901/2019,NA,MEDIDA PROVISÓRIA,EMENDA 7 - MPV 901/2019,Emenda,application/pdf,2304,Congresso Nacional,"Comissão Mista da Medida Provisória n° 901, de 2019",CN,CMMPV 901/2019,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8031379
2019,Deputado Federal Jhonatan de Jesus (REPUBLICANOS/RR),senado,139448,8031542,2019-10-29,MPV 901/2019,NA,MEDIDA PROVISÓRIA,EMENDA 8 - MPV 901/2019,Emenda,application/pdf,2304,Congresso Nacional,"Comissão Mista da Medida Provisória n° 901, de 2019",CN,CMMPV 901/2019,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8031542
2019,Deputado Federal Camilo Capiberibe (PSB/AP),senado,139448,8031744,2019-10-29,MPV 901/2019,NA,MEDIDA PROVISÓRIA,EMENDA 9 - MPV 901/2019,Emenda,application/pdf,2304,Congresso Nacional,"Comissão Mista da Medida Provisória n° 901, de 2019",CN,CMMPV 901/2019,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8031744
2019,Senador Mecias de Jesus (REPUBLICANOS/RR),senado,139448,8031866,2019-10-29,MPV 901/2019,NA,MEDIDA PROVISÓRIA,EMENDA 10 - MPV 901/2019,Emenda,application/pdf,2304,Congresso Nacional,"Comissão Mista da Medida Provisória n° 901, de 2019",CN,CMMPV 901/2019,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8031866
2019,Senador Mecias de Jesus (REPUBLICANOS/RR),senado,139448,8031878,2019-10-29,MPV 901/2019,NA,MEDIDA PROVISÓRIA,EMENDA 14 - MPV 901/2019,Emenda,application/pdf,2304,Congresso Nacional,"Comissão Mista da Medida Provisória n° 901, de 2019",CN,CMMPV 901/2019,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8031878
2019,Senador Mecias de Jesus (REPUBLICANOS/RR),senado,139448,8031875,2019-10-29,MPV 901/2019,NA,MEDIDA PROVISÓRIA,EMENDA 13 - MPV 901/2019,Emenda,application/pdf,2304,Congresso Nacional,"Comissão Mista da Medida Provisória n° 901, de 2019",CN,CMMPV 901/2019,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8031875
2019,Senador Mecias de Jesus (REPUBLICANOS/RR),senado,139448,8031872,2019-10-29,MPV 901/2019,NA,MEDIDA PROVISÓRIA,EMENDA 12 - MPV 901/2019,Emenda,application/pdf,2304,Congresso Nacional,"Comissão Mista da Medida Provisória n° 901, de 2019",CN,CMMPV 901/2019,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8031872
2019,Senador Mecias de Jesus (REPUBLICANOS/RR),senado,139448,8031869,2019-10-29,MPV 901/2019,NA,MEDIDA PROVISÓRIA,EMENDA 11 - MPV 901/2019,Emenda,application/pdf,2304,Congresso Nacional,"Comissão Mista da Medida Provisória n° 901, de 2019",CN,CMMPV 901/2019,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8031869
2019,Senador Lucas Barreto (PSD/AP),senado,139448,8031952,2019-10-29,MPV 901/2019,NA,MEDIDA PROVISÓRIA,EMENDA 15 - MPV 901/2019,Emenda,application/pdf,2304,Congresso Nacional,"Comissão Mista da Medida Provisória n° 901, de 2019",CN,CMMPV 901/2019,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8031952
2019,Senador Lucas Barreto (PSD/AP),senado,139448,8031955,2019-10-29,MPV 901/2019,NA,MEDIDA PROVISÓRIA,EMENDA 16 - MPV 901/2019,Emenda,application/pdf,2304,Congresso Nacional,"Comissão Mista da Medida Provisória n° 901, de 2019",CN,CMMPV 901/2019,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8031955
2019,Senado Federal,senado,139448,8032225,2019-10-30,MPV 901/2019,NA,MEDIDA PROVISÓRIA,Avulso de emendas,Avulso de emendas,application/pdf,2304,Congresso Nacional,"Comissão Mista da Medida Provisória n° 901, de 2019",CN,CMMPV 901/2019,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8032225
2019,Presidente do Congresso Nacional,senado,139448,8039501,2019-11-19,MPV 901/2019,NA,MEDIDA PROVISÓRIA,OFCN 520/2019,Ofício,application/pdf,1616,Congresso Nacional,Mesa Diretora do Congresso Nacional,CN,Mesa,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8039501
2019,"Comissão Mista da Medida Provisória n° 901, de 2019",senado,139448,8042595,2019-11-20,MPV 901/2019,NA,MEDIDA PROVISÓRIA,Listagem ou relatório descritivo,Listagem ou relatório descritivo,application/pdf,2304,Congresso Nacional,"Comissão Mista da Medida Provisória n° 901, de 2019",CN,CMMPV 901/2019,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8042595
2019,Deputado Federal Nilto Tatto (PT/SP),senado,139448,8042886,2019-11-20,MPV 901/2019,NA,MEDIDA PROVISÓRIA,REQ 1/2019 - MPV 901/2019,Requerimento,application/pdf,2304,Congresso Nacional,"Comissão Mista da Medida Provisória n° 901, de 2019",CN,CMMPV 901/2019,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8042886
2019,"Comissão Mista da Medida Provisória n° 901, de 2019",senado,139448,8050872,2019-12-03,MPV 901/2019,NA,MEDIDA PROVISÓRIA,Listagem ou relatório descritivo,Listagem ou relatório descritivo,application/pdf,2304,Congresso Nacional,"Comissão Mista da Medida Provisória n° 901, de 2019",CN,CMMPV 901/2019,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8050872
2019,Deputado Federal Edio Lopes (PL/RR),senado,139448,8052873,2019-12-10,MPV 901/2019,NA,MEDIDA PROVISÓRIA,Relatório Legislativo - CD197387879434,Relatório Legislativo,application/pdf,2304,Congresso Nacional,"Comissão Mista da Medida Provisória n° 901, de 2019",CN,CMMPV 901/2019,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8052873
2019,Deputado Federal Elias Vaz (PSB/GO),senado,139448,8052956,2019-12-10,MPV 901/2019,NA,MEDIDA PROVISÓRIA,REQ 2/2019 - MPV 901/2019,Requerimento,application/pdf,2304,Congresso Nacional,"Comissão Mista da Medida Provisória n° 901, de 2019",CN,CMMPV 901/2019,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8052956
2019,"Comissão Mista da Medida Provisória n° 901, de 2019",senado,139448,8053905,2019-12-11,MPV 901/2019,NA,MEDIDA PROVISÓRIA,PAR 1/2019,Parecer,application/pdf,2304,Congresso Nacional,"Comissão Mista da Medida Provisória n° 901, de 2019",CN,CMMPV 901/2019,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8053905
2019,Comissão,senado,139448,8053801,2019-12-11,MPV 901/2019,NA,MEDIDA PROVISÓRIA,Texto final da Comissão - PLV 31/2019,Projeto de Lei de Conversão,application/pdf,2304,Congresso Nacional,"Comissão Mista da Medida Provisória n° 901, de 2019",CN,CMMPV 901/2019,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8053801
2019,"Comissão Mista da Medida Provisória n° 901, de 2019",senado,139448,8053797,2019-12-11,MPV 901/2019,NA,MEDIDA PROVISÓRIA,Listagem ou relatório descritivo,Listagem ou relatório descritivo,application/pdf,2304,Congresso Nacional,"Comissão Mista da Medida Provisória n° 901, de 2019",CN,CMMPV 901/2019,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8053797
2019,Deputado Federal Edio Lopes (PL/RR),senado,139448,8053758,2019-12-11,MPV 901/2019,NA,MEDIDA PROVISÓRIA,Relatório Legislativo - CD197219421600,Relatório Legislativo,application/pdf,2304,Congresso Nacional,"Comissão Mista da Medida Provisória n° 901, de 2019",CN,CMMPV 901/2019,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8053758
2019,Comissão do Congresso Nacional,senado,139448,8053874,2019-12-11,MPV 901/2019,NA,MEDIDA PROVISÓRIA,Decisão de Comissão,Decisão de Comissão,application/pdf,2304,Congresso Nacional,"Comissão Mista da Medida Provisória n° 901, de 2019",CN,CMMPV 901/2019,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8053874
2019,Presidente do Congresso Nacional,senado,139448,8053888,2019-12-12,MPV 901/2019,NA,MEDIDA PROVISÓRIA,OFCN 625/2019,Ofício,application/pdf,1616,Congresso Nacional,Mesa Diretora do Congresso Nacional,CN,Mesa,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8053888
2019,Congresso Nacional,senado,139448,8054862,2019-12-12,MPV 901/2019,NA,MEDIDA PROVISÓRIA,Quadro Comparativo,Quadro Comparativo,application/pdf,1616,Congresso Nacional,Mesa Diretora do Congresso Nacional,CN,Mesa,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8054862
2019,Câmara dos Deputados,senado,139448,8115335,2020-05-26,MPV 901/2019,NA,MEDIDA PROVISÓRIA,Ofício,Ofício,application/pdf,1969,Câmara dos Deputados,Mesa Diretora da Câmara dos Deputados,CD,Mesa,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8115335
2019,Senador Mecias de Jesus (REPUBLICANOS/RR),senado,139448,8122581,2020-06-18,MPV 901/2019,NA,MEDIDA PROVISÓRIA,Ofício,Ofício,application/pdf,1616,Congresso Nacional,Mesa Diretora do Congresso Nacional,CN,Mesa,Não,Congresso Nacional,NA,00901,CN,MPV,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8122581
